Timestamp_s;Angle_deg;Degree Difference;Normalized Degrees;;
8,8088;10,49784436;0,019763767;9,686095157;;
8,825483333;10,65434783;0,156503472;9,842598629;;
8,842166667;10,77021931;0,115871477;9,958470106;;
8,85885;10,69819016;-0,072029149;9,886440957;;
8,875533333;10,82506926;0,126879097;10,01332005;;
8,892216667;10,85876194;0,033692686;10,04701274;;
8,9089;10,91236985;0,053607911;10,10062065;;
8,925583333;10,98126013;0,068890274;10,16951092;;
8,942266667;10,99481998;0,013559853;10,18307078;;
8,95895;11,0247673;0,029947321;10,2130181;;
8,975633333;11,14025387;0,115486567;10,32850467;;
8,992316667;11,35702358;0,216769713;10,54527438;;
9,009;11,35780124;0,000777657;10,54605203;;
9,025683333;11,46021046;0,102409218;10,64846125;;
9,042366667;11,45892926;-0,001281196;10,64718006;;
9,05905;11,46822208;0,009292816;10,65647287;;
9,075733333;11,63532046;0,167098383;10,82357126;;
9,092416667;11,41494282;-0,220377637;10,60319362;;
9,1091;11,32381081;-0,091132008;10,51206161;;
9,125783333;11,56983957;0,246028754;10,75809036;;
9,142466667;11,60461729;0,034777725;10,79286809;;
9,15915;11,827541;0,222923711;11,0157918;;
9,175833333;11,58678452;-0,240756479;10,77503532;;
9,192516667;11,49535653;-0,091427999;10,68360732;;
9,2092;11,50880025;0,013443728;10,69705105;;
9,225883333;11,40213317;-0,106667079;10,59038397;;
9,242566667;11,62594551;0,22381234;10,81419631;;
9,25925;11,57738501;-0,048560503;10,76563581;;
9,275933333;11,54780366;-0,029581347;10,73605446;;
9,292616667;11,75675545;0,208951782;10,94500624;;
9,3093;11,62050292;-0,136252528;10,80875372;;
9,325983333;11,65613026;0,035627342;10,84438106;;
9,342666667;11,78071153;0,124581269;10,96896233;;
9,35935;11,7539357;-0,02677583;10,9421865;;
9,376033333;11,93658701;0,182651306;11,1248378;;
9,392716667;11,86047337;-0,07611364;11,04872416;;
9,4094;11,87282025;0,012346881;11,06107104;;
9,426083333;12,06998829;0,197168044;11,25823909;;
9,442766667;12,07624456;0,006256264;11,26449535;;
9,45945;12,11586477;0,039620213;11,30411557;;
9,476133333;12,30910157;0,193236798;11,49735236;;
9,492816667;12,39615911;0,087057544;11,58440991;;
9,5095;12,52582258;0,129663467;11,71407337;;
9,526183333;12,5639394;0,038116818;11,75219019;;
9,542866667;12,6071704;0,043231008;11,7954212;;
9,55955;12,63030525;0,023134843;11,81855604;;
9,576233333;12,60296939;-0,027335861;11,79122018;;
9,592916667;12,57511041;-0,027858976;11,76336121;;
9,6096;12,69560024;0,120489829;11,88385104;;
9,626283333;12,77407766;0,07847742;11,96232846;;
9,642966667;12,73574537;-0,038332284;11,92399617;;
9,65965;12,95873452;0,222989141;12,14698531;;
9,676333333;12,99683027;0,03809575;12,18508106;;
9,693016667;12,88521954;-0,11161073;12,07347033;;
9,7097;13,07449578;0,189276246;12,26274658;;
9,726383333;13,0795217;0,00502592;12,2677725;;
9,743066667;13,11675492;0,037233219;12,30500572;;
9,75975;13,20876302;0,092008098;12,39701382;;
9,776433333;13,02112592;-0,187637102;12,20937671;;
9,793116667;13,16019785;0,139071934;12,34844865;;
9,8098;13,1061741;-0,054023751;12,2944249;;
9,826483333;13,11861604;0,012441944;12,30686684;;
9,843166667;13,24143104;0,122814994;12,42968184;;
9,85985;13,12965195;-0,111779092;12,31790274;;
9,876533333;13,1760441;0,046392159;12,3642949;;
9,893216667;12,9803083;-0,195735802;12,1685591;;
9,9099;12,95800191;-0,022306395;12,1462527;;
9,926583333;13,25312349;0,295121585;12,44137429;;
9,943266667;13,21246838;-0,040655115;12,40071917;;
9,95995;13,36224827;0,149779894;12,55049907;;
9,976633333;13,38654697;0,024298704;12,57479777;;
9,993316667;13,28893997;-0,097607009;12,47719076;;
10,01;13,4047307;0,115790731;12,59298149;;
10,02668333;13,52077703;0,116046337;12,70902783;;
10,04336667;13,54382008;0,023043046;12,73207088;;
10,06005;13,58760338;0,043783305;12,77585418;;
10,07673333;13,45575668;-0,131846707;12,64400747;;
10,09341667;13,58978545;0,134028775;12,77803625;;
10,1101;13,71555639;0,125770942;12,90380719;;
10,12678333;13,81589919;0,100342798;13,00414999;;
10,14346667;14,04671067;0,230811479;13,23496147;;
10,16015;14,01828525;-0,028425423;13,20653604;;
10,17683333;13,89422029;-0,124064956;13,08247109;;
10,19351667;13,91560523;0,021384944;13,10385603;;
10,2102;14,00862727;0,093022035;13,19687807;;
10,22688333;14,0357209;0,027093629;13,2239717;;
10,24356667;14,05219187;0,016470967;13,24044266;;
10,26025;14,11154235;0,059350485;13,29979315;;
10,27693333;14,1918671;0,080324752;13,3801179;;
10,29361667;14,3875031;0,195636001;13,5757539;;
10,3103;14,41820098;0,030697878;13,60645178;;
10,32698333;14,40975605;-0,008444928;13,59800685;;
10,34366667;14,52797738;0,118221328;13,71622818;;
10,36035;14,61772323;0,089745851;13,80597403;;
10,37703333;14,58453853;-0,033184704;13,77278933;;
10,39371667;14,68917731;0,104638783;13,87742811;;
10,4104;14,57694077;-0,11223654;13,76519157;;
10,42708333;14,58563775;0,008696974;13,77388854;;
10,44376667;14,71697237;0,131334625;13,90522317;;
10,46045;14,64325966;-0,073712708;13,83151046;;
10,47713333;14,74805414;0,104794475;13,93630493;;
10,49381667;14,79488227;0,046828129;13,98313306;;
10,5105;14,70997437;-0,084907899;13,89822516;;
10,52718333;14,81132009;0,101345718;13,99957088;;
10,54386667;14,78544158;-0,025878508;13,97369237;;
10,56055;14,80139508;0,015953503;13,98964588;;
10,57723333;14,72487431;-0,076520776;13,9131251;;
10,59391667;14,63493521;-0,089939098;13,823186;;
10,6106;14,81374273;0,178807522;14,00199353;;
10,62728333;14,83425704;0,020514312;14,02250784;;
10,64396667;14,98839985;0,154142806;14,17665064;;
10,66065;15,04643099;0,058031143;14,23468179;;
10,67733333;14,91419137;-0,132239617;14,10244217;;
10,69401667;14,95360699;0,039415612;14,14185778;;
10,7107;14,88680088;-0,066806104;14,07505168;;
10,72738333;15,02414781;0,137346926;14,2123986;;
10,74406667;15,2050362;0,180888395;14,393287;;
10,76075;15,19417169;-0,01086451;14,38242249;;
10,77743333;15,24419968;0,050027989;14,43245048;;
10,79411667;15,30437813;0,060178446;14,49262892;;
10,8108;15,32139602;0,017017889;14,50964681;;
10,82748333;15,3684322;0,047036181;14,55668299;;
10,84416667;15,39329879;0,024866596;14,58154959;;
10,86085;15,50009144;0,106792646;14,68834224;;
10,87753333;15,56577526;0,065683819;14,75402605;;
10,89421667;15,69073481;0,124959556;14,87898561;;
10,9109;15,67352982;-0,017204996;14,86178061;;
10,92758333;15,65026391;-0,023265908;14,83851471;;
10,94426667;15,77131347;0,121049561;14,95956427;;
10,96095;15,82481915;0,053505684;15,01306995;;
10,97763333;15,99646286;0,171643712;15,18471366;;
10,99431667;16,12678371;0,130320846;15,31503451;;
11,011;16,06855686;-0,058226853;15,25680765;;
11,02768333;16,18433988;0,115783025;15,37259068;;
11,04436667;16,12178417;-0,062555712;15,31003497;;
11,06105;16,14018863;0,018404464;15,32843943;;
11,07773333;16,27261013;0,132421492;15,46086092;;
11,09441667;16,17738803;-0,095222098;15,36563883;;
11,1111;16,19526979;0,01788176;15,38352059;;
11,12778333;16,29696386;0,101694075;15,48521466;;
11,14446667;16,19653383;-0,100430035;15,38478463;;
11,16115;16,3474727;0,150938876;15,5357235;;
11,17783333;16,42781981;0,080347107;15,61607061;;
11,19451667;16,39820132;-0,029618495;15,58645211;;
11,2112;16,48850002;0,090298706;15,67675082;;
11,22788333;16,50849886;0,019998833;15,69674965;;
11,24456667;16,65927541;0,15077655;15,8475262;;
11,26125;16,65016467;-0,009110734;15,83841547;;
11,27793333;16,70074142;0,050576747;15,88899222;;
11,29461667;16,83751613;0,136774712;16,02576693;;
11,3113;16,88546188;0,047945747;16,07371267;;
11,32798333;16,87152591;-0,013935972;16,0597767;;
11,34466667;16,88050288;0,008976973;16,06875368;;
11,36135;16,84325112;-0,037251758;16,03150192;;
11,37803333;16,79384036;-0,049410765;15,98209115;;
11,39471667;16,73486466;-0,058975694;15,92311546;;
11,4114;16,70451384;-0,030350827;15,89276463;;
11,42808333;16,75192783;0,047413995;15,94017863;;
11,44476667;16,77961353;0,027685702;15,96786433;;
11,46145;16,86012187;0,080508339;16,04837267;;
11,47813333;16,77664263;-0,083479245;15,96489342;;
11,49481667;16,84529591;0,068653285;16,03354671;;
11,5115;16,88248213;0,037186217;16,07073293;;
11,52818333;16,78721917;-0,095262959;15,97546997;;
11,54486667;16,78846657;0,001247404;15,97671737;;
11,56155;16,64924411;-0,139222464;15,83749491;;
